id,googleName,primaryDisplayName,googlePlaceId,nationalPhoneNumber,internationalPhoneNumber,latitude,longitude,websiteUri,googleMapsUri,businessStatus,primaryType,goodForChildren,allowDogs,acceptCreditCards,acceptDebitCards,acceptCashOnly,freeParkingLot,paidParkingLot,freeStreetParking,wheelchairAccessibleParking,wheelchairAccessibleSeating,geminiGenerativeSummary,editorialSummary,regionCode,languageCode,postalCode,administrativeArea,locality,addressLines,state,formattedAddress,shortFormattedAddress,statePark,stateForest,stateWayside,nationalForest,countyPark,naturalWildlifeArea,cityPark,regularWeekdayDescriptions,currentWeekdayDescriptions
467,places/ChIJd-gLL1HKtlIR9b46sVzlZKg,Cuyuna Country State Recreation Area,ChIJd-gLL1HKtlIR9b46sVzlZKg,(218) 772-3690,+1 218-772-3690,46.490208,-94.00046,http://www.dnr.state.mn.us/state_parks/cuyuna_country/index.html,https://maps.google.com/?cid=12134075482316127989&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,state_park,true,true,false,false,false,true,true,false,true,false,Scenic former mining site with clear lakes and miles of mountain biking trails.,"Decorated by miles of natural shoreline, the site contains biking trails & many fish-stocked lakes.",US,en,56455,MN,Ironton,[307 3rd St],MN,"307 3rd St, Ironton, MN 56455","307 3rd St, Ironton",true,false,false,false,false,false,false,"['Monday: 8:00 AM – 10:00 PM', 'Tuesday: 8:00 AM – 10:00 PM', 'Wednesday: 8:00 AM – 10:00 PM', 'Thursday: 8:00 AM – 10:00 PM', 'Friday: 8:00 AM – 10:00 PM', 'Saturday: 8:00 AM – 10:00 PM', 'Sunday: 8:00 AM – 10:00 PM']","['Monday: 8:00 AM – 10:00 PM', 'Tuesday: 8:00 AM – 10:00 PM', 'Wednesday: 8:00 AM – 10:00 PM', 'Thursday: 8:00 AM – 10:00 PM', 'Friday: 8:00 AM – 10:00 PM', 'Saturday: 8:00 AM – 10:00 PM', 'Sunday: 8:00 AM – 10:00 PM']"
468,places/ChIJX9NU1k7msFIRXa5ZcqjKaTc,Hill River State Forest,ChIJX9NU1k7msFIRXa5ZcqjKaTc,(651) 296-6157,+1 651-296-6157,46.904728,-93.59663,http://www.dnr.state.mn.us/state_forests/sft00024/index.html,https://maps.google.com/?cid=3992945369462451805&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,nature_preserve,false,true,false,false,false,false,false,false,false,false,"","",US,en,54631,MN,Aitkin,[1200 Palisade],MN,"1200 Palisade, Aitkin, MN 54631","1200 Palisade, Aitkin",true,false,false,false,false,false,false,[],[]
469,places/ChIJc_xTkO6MsFIRooUaE-wr7UI,Golden Anniversary State Forest,ChIJc_xTkO6MsFIRooUaE-wr7UI,(651) 296-6157,+1 651-296-6157,47.113346,-93.459656,http://www.dnr.state.mn.us/state_forests/sft00022/index.html,https://maps.google.com/?cid=4822559068916450722&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,park,true,true,false,false,false,false,false,false,false,false,"","",US,en,55744,MN,Grand Rapids,[],MN,"Grand Rapids, MN 55744",Grand Rapids,true,false,false,false,false,false,false,[],[]
470,places/ChIJoRbEyMg0sVIRkRtV01eeG2Y,Yurt At Cuyuna State Recreation Area,ChIJoRbEyMg0sVIRkRtV01eeG2Y,"","",46.499607,-93.94432,https://www.cuyuna.com/,https://maps.google.com/?cid=7357648516284750737&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,park,true,false,false,false,false,false,false,false,true,false,"Park featuring picnic tables, lakes, and trails for mountain biking.","",US,en,56441,MN,Crosby,[Parking lot],MN,"Parking lot, Crosby, MN 56441","Parking lot, Crosby",true,false,false,false,false,false,false,[],[]
471,places/ChIJ3VT587HetlIRBtTHxTkltIc,Rollie Johnson Natural & Recreational Area,ChIJ3VT587HetlIRBtTHxTkltIc,"","",46.67988,-94.245346,"",https://maps.google.com/?cid=9778481620989760518&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,park,true,false,false,false,false,false,false,false,false,false,"","",US,en,56472,MN,Pequot Lakes,[],MN,"Pequot Lakes, MN 56472",Pequot Lakes,true,false,false,false,false,false,false,[],[]
472,places/ChIJp3C8HgDVsFIR_bOl0CWpeH4,Little Emily Lake Park,ChIJp3C8HgDVsFIR_bOl0CWpeH4,(218) 824-1010,+1 218-824-1010,46.781246,-93.95393,http://crowwing.gov/,https://maps.google.com/?cid=9113219825863603197&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,park,true,false,false,false,false,false,false,false,true,false,"","",US,en,56447,MN,Emily,[21517 Papoose Road],MN,"21517 Papoose Road, Emily, MN 56447","21517 Papoose Road, Emily",true,false,false,false,false,false,false,[],[]
473,places/ChIJPePuedHKtlIRnIuQYp1d_cE,Crosby Memorial Park,ChIJPePuedHKtlIRnIuQYp1d_cE,(218) 546-5021,+1 218-546-5021,46.4796,-93.95649,http://crosbymn.govoffice3.com/index.asp?SEC=A006F880-19E1-4EA5-8A60-07AA22B91DD2&DE=0E592BCA-1437-4FD1-ACFF-02409BCC99C7&Type=B_BASIC,https://maps.google.com/?cid=13978431748972776348&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,park,true,true,false,false,false,true,false,false,true,false,"Family-friendly park featuring a playground, a beach and boat docks.","",US,en,56441-1437,MN,Crosby,[2 2nd St SW],MN,"2 2nd St SW, Crosby, MN 56441","2 2nd St SW, Crosby",true,false,false,false,false,false,false,[],[]
474,places/ChIJW6MiGhnLtlIRV8O8f9mYO4U,Portsmouth Campground,ChIJW6MiGhnLtlIRV8O8f9mYO4U,(218) 546-5926,+1 218-546-5926,46.49169,-93.97332,http://www.dnr.state.mn.us/state_parks/cuyuna_country/index.html,https://maps.google.com/?cid=9600435090588746583&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,campground,false,true,false,false,false,false,false,false,true,false,"","",US,en,56441,MN,Crosby,[18071 Co Rd 30],MN,"18071 Co Rd 30, Crosby, MN 56441","18071 Co Rd 30, Crosby",true,false,false,false,false,false,false,[],[]
475,places/ChIJf3QuxUbdtlIRBZlRJAaLRtw,Paul M. Thiede Fire Tower Park,ChIJf3QuxUbdtlIRBZlRJAaLRtw,"","",46.60358,-94.29391,https://www.crowwing.us/292/County-Parks,https://maps.google.com/?cid=15872526795209283845&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,park,true,true,false,false,false,false,false,false,true,false,"Park with trails, picnic facilities, and a 100-ft. fire tower with scenic views.","",US,en,56472,MN,Pequot Lakes,[],MN,"Pequot Lakes, MN 56472",Pequot Lakes,true,false,false,false,false,false,false,[],[]
476,places/ChIJEWyL49XQtlIROcH1QJ0srpQ,Cross Lake Recreation Area,ChIJEWyL49XQtlIROcH1QJ0srpQ,(651) 290-5793,+1 651-290-5793,46.669537,-94.10983,http://www.recreation.gov/camping/crosslake-campground/r/campgroundDetails.do?contractCode=NRSO&parkId=73141,https://maps.google.com/?cid=10713549617472323897&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,campground,false,true,false,false,false,true,false,false,true,false,"","",US,en,56442-4115,MN,Crosslake,[35507 Co Rd 66],MN,"35507 Co Rd 66, Crosslake, MN 56442","35507 Co Rd 66, Crosslake",true,false,false,false,false,false,false,[],[]
477,places/ChIJoZhwjePKtlIRJvu1GlM4GRM,Cuyuna Lakes Mtn Bike Trails,ChIJoZhwjePKtlIRJvu1GlM4GRM,"","",46.481476,-93.97945,http://www.dnr.state.mn.us/state_trails/cuyuna_lakes/mtnbiking.html,https://maps.google.com/?cid=1376193090719972134&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,state_park,true,true,false,false,false,false,true,false,true,false,"State park with a family-friendly focus, offering biking trails along with canoeing and swimming in the lakes.","",US,en,56455,MN,Ironton,[17934 Co Rd 30],MN,"17934 Co Rd 30, Ironton, MN 56455","17934 Co Rd 30, Ironton",true,false,false,false,false,false,false,"['Monday: 8:00 AM – 10:00 PM', 'Tuesday: 8:00 AM – 10:00 PM', 'Wednesday: 8:00 AM – 10:00 PM', 'Thursday: 8:00 AM – 10:00 PM', 'Friday: 8:00 AM – 10:00 PM', 'Saturday: 8:00 AM – 10:00 PM', 'Sunday: 8:00 AM – 10:00 PM']","['Monday: 8:00 AM – 10:00 PM', 'Tuesday: 8:00 AM – 10:00 PM', 'Wednesday: 8:00 AM – 10:00 PM', 'Thursday: 8:00 AM – 10:00 PM', 'Friday: 8:00 AM – 10:00 PM', 'Saturday: 8:00 AM – 10:00 PM', 'Sunday: 8:00 AM – 10:00 PM']"
478,places/ChIJZ_ba6lHpsFIRQvOVG_wgzr4,Hill City Park and Campground,ChIJZ_ba6lHpsFIRQvOVG_wgzr4,"","",46.993973,-93.59088,http://hillcity-mn.com/recreation/index.php,https://maps.google.com/?cid=13748962979575362370&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,park,true,true,false,false,false,false,false,false,true,false,"Park with a beach for swimming, plus a fishing dock and a playground.","",US,en,55748,MN,Hill City,[300 Park Ave],MN,"300 Park Ave, Hill City, MN 55748","300 Park Ave, Hill City",true,false,false,false,false,false,false,[],[]
479,places/ChIJ_8rxWe4qsVIR8hqb8ozKYhs,Lake Emily Resort,ChIJ_8rxWe4qsVIR8hqb8ozKYhs,(218) 763-2933,+1 218-763-2933,46.71447,-93.95366,https://lakeemilyresort.com/,https://maps.google.com/?cid=1973362293456182002&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,camping_cabin,true,true,false,false,false,false,false,false,true,false,"","Lakefront resort offering rustic cabins with a/c, RV sites & a beach, water slide & swim raft.",US,en,56447,MN,Emily,[21345 Dam Rd],MN,"21345 Dam Rd, Emily, MN 56447","21345 Dam Rd, Emily",true,false,false,false,false,false,false,[],[]
480,places/ChIJaRXZUM80sVIRj76PwxQK3JU,Yawkey Mine Lake,ChIJaRXZUM80sVIRj76PwxQK3JU,"","",46.50097,-93.94335,https://www.brooklynparkcityhall.com/2025/05/city-of-cuyuna-mn.html,https://maps.google.com/?cid=10798517090824208015&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,sports_activity_location,false,false,false,false,false,false,false,false,true,false,"","",US,en,56441,MN,Crosby,[23759 Yawkey Road],MN,"23759 Yawkey Road, Crosby, MN 56441","23759 Yawkey Road, Crosby",true,false,false,false,false,false,false,[],[]
481,places/ChIJ5RHx8zbStlIR6cbnkUIqSt0,Greer lake Campground,ChIJ5RHx8zbStlIR6cbnkUIqSt0,"","",46.631733,-94.03994,http://www.dnr.state.mn.us/state_forests/facilities/cmp00010/index.html,https://maps.google.com/?cid=15945603896062756585&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,campground,false,true,false,false,false,false,false,false,true,false,"","",US,en,56441,MN,Crosby,[17340-17796 Greer Lake Rd],MN,"17340-17796 Greer Lake Rd, Crosby, MN 56441","17340-17796 Greer Lake Rd, Crosby",true,false,false,false,false,false,false,[],[]
482,places/ChIJw_499MrDtlIR46pmqhg-pvQ,Nisswa Lake Park,ChIJw_499MrDtlIR46pmqhg-pvQ,"","",46.518936,-94.290886,"",https://maps.google.com/?cid=17628846067047377635&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,park,true,true,false,false,false,false,false,false,true,false,"","",US,en,56468,MN,Nisswa,[25415 Nisswa Lake Ln],MN,"25415 Nisswa Lake Ln, Nisswa, MN 56468","25415 Nisswa Lake Ln, Nisswa",true,false,false,false,false,false,false,[],[]
483,places/ChIJsTcn2VjdtlIRBRDPDHtiV-0,"Trailside Park Pequot Lakes, Minnesota.",ChIJsTcn2VjdtlIRBRDPDHtiV-0,(218) 568-5222,+1 218-568-5222,46.603073,-94.31267,http://www.pequotlakes-mn.gov/trailsidepark,https://maps.google.com/?cid=17102246390598144005&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,park,true,true,false,false,false,false,false,false,true,false,"Lakeside park featuring a playground, a walking path and a picnic area, plus a concert space.","",US,en,56472,MN,Pequot Lakes,[31078 Government Dr],MN,"31078 Government Dr, Pequot Lakes, MN 56472","31078 Government Dr, Pequot Lakes",true,false,false,false,false,false,false,"['Monday: 8:00 AM – 4:00 PM', 'Tuesday: 8:00 AM – 4:00 PM', 'Wednesday: 8:00 AM – 4:00 PM', 'Thursday: 8:00 AM – 4:00 PM', 'Friday: 8:00 AM – 4:00 PM', 'Saturday: Closed', 'Sunday: Closed']","['Monday: 8:00 AM – 4:00 PM', 'Tuesday: 8:00 AM – 4:00 PM', 'Wednesday: 8:00 AM – 4:00 PM', 'Thursday: 8:00 AM – 4:00 PM', 'Friday: 8:00 AM – 4:00 PM', 'Saturday: Closed', 'Sunday: Closed']"
484,places/ChIJ4wpqys8asVIRSnPMDv6rWU8,Long Lake Conservation Center,ChIJ4wpqys8asVIRSnPMDv6rWU8,(218) 768-4653,+1 218-768-4653,46.64604,-93.46526,http://www.longlakecc.org/,https://maps.google.com/?cid=5717790309581878090&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,educational_institution,false,false,false,false,false,false,false,false,true,false,"","",US,en,56469,MN,Palisade,[28952 438th Ln],MN,"28952 438th Ln, Palisade, MN 56469","28952 438th Ln, Palisade",true,false,false,false,false,false,false,"['Monday: 8:00 AM – 4:30 PM', 'Tuesday: 8:00 AM – 4:30 PM', 'Wednesday: 8:00 AM – 4:30 PM', 'Thursday: 8:00 AM – 4:30 PM', 'Friday: 8:00 AM – 4:30 PM', 'Saturday: Closed', 'Sunday: Closed']","['Monday: 8:00 AM – 4:30 PM', 'Tuesday: 8:00 AM – 4:30 PM', 'Wednesday: 8:00 AM – 4:30 PM', 'Thursday: 8:00 AM – 4:30 PM', 'Friday: 8:00 AM – 4:30 PM', 'Saturday: Closed', 'Sunday: Closed']"
485,places/ChIJPa-Z5tjRtlIRt_1pduqF6oY,Pine River Rock Dam,ChIJPa-Z5tjRtlIRt_1pduqF6oY,"","",46.6356,-94.09235,https://www.brooklynparkcityhall.com/2025/05/city-of-crosslake-mn.html,https://maps.google.com/?cid=9721729987688136119&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,tourist_attraction,true,false,false,false,false,false,false,false,false,false,"","",US,en,56442,MN,Crosslake,[14647 Big Pine Trail],MN,"14647 Big Pine Trail, Crosslake, MN 56442","14647 Big Pine Trail, Crosslake",true,false,false,false,false,false,false,[],[]
486,places/ChIJ1fuoGlfLtlIRUyzQ-JAf0D8,Old Iron Campground,ChIJ1fuoGlfLtlIRUyzQ-JAf0D8,(218) 838-7071,+1 218-838-7071,46.47373,-93.98759,https://www.oldironcamp.com/,https://maps.google.com/?cid=4598209927055420499&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,campground,true,true,false,false,false,false,false,false,false,false,"","",US,en,56455,MN,Ironton,[21890 Wood Land Rd],MN,"21890 Wood Land Rd, Ironton, MN 56455","21890 Wood Land Rd, Ironton",true,false,false,false,false,false,false,[],[]
487,places/ChIJhzeIiwHLtlIResZbyifwTNE,Miner's Mountain,ChIJhzeIiwHLtlIResZbyifwTNE,"","",46.483215,-93.998024,https://www.dnr.state.mn.us/state_trail/virtual_tour/cuyuna_lakes/snapshot.html,https://maps.google.com/?cid=15081693305846351482&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,hiking_area,true,false,false,false,false,true,true,false,true,false,"Scenic area with hiking paths, a picnic area and views of lakes and hills.","",US,en,56455,MN,Ironton,['Miner\'s Mountain Rd'],MN,"Miner's Mountain Rd, Ironton, MN 56455","Miner's Mountain Rd, Ironton",true,false,false,false,false,false,false,[],[]
488,places/ChIJ0_0omsHNsFIRsi9S2FlWj_U,Land O'Lakes State Forest,ChIJ0_0omsHNsFIRsi9S2FlWj_U,"","",46.934124,-93.94413,"",https://maps.google.com/?cid=17694456404843311026&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"",woods,false,false,false,false,false,false,false,false,false,false,"","","","","","","",[],"","Land O'Lakes State Forest, Thunder Lake Township, MN 56672",Thunder Lake Township,true,false,false,false,false,false,false,[],[]
489,places/ChIJNQqH_JA0sVIRDN0svT6rl_A,Cuyuna Mountain Bike Park & Campground,ChIJNQqH_JA0sVIRDN0svT6rl_A,(218) 546-5883,+1 218-546-5883,46.514336,-93.92646,https://www.ci.cuyuna.mn.us/campground/,https://maps.google.com/?cid=17336513576536169740&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,park,true,true,false,false,false,false,false,false,true,false,"Park with picnic tables and a restroom, plus a pump track, trails, and a playground.","",US,en,56441,MN,Crosby,"[56444, 24628 Tripp Ave]",MN,"56444, 24628 Tripp Ave, Crosby, MN 56441","56444, 24628 Tripp Ave, Crosby",true,false,false,false,false,false,false,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']"
490,places/ChIJB2jsyLrMtlIR-zL2tKuQJEw,Milford Mine Memorial Park,ChIJB2jsyLrMtlIR-zL2tKuQJEw,(218) 824-1010,+1 218-824-1010,46.534748,-93.97077,http://crowwing.us/294/Milford-Mine-Memorial-Park,https://maps.google.com/?cid=5486669313193947899&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,park,true,true,false,false,false,true,false,false,true,false,"Well-maintained park telling the story of the 1924 Milford Mine disaster, with trails and picnic areas, plus a boardwalk.","",US,en,56441,MN,Crosby,[],MN,"Crosby, MN 56441",Crosby,true,false,false,false,false,false,false,[],[]
491,places/ChIJO0roKnnOtlIRq6WEjF8OPJU,Crow Wing State Forest,ChIJO0roKnnOtlIRq6WEjF8OPJU,"","",46.565243,-94.051926,"",https://maps.google.com/?cid=10753485813796087211&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"",woods,false,false,false,false,false,false,false,false,false,false,"","","","","","","",[],"","Crow Wing State Forest, Mission Township, MN 56465",Mission Township,true,false,false,false,false,false,false,[],[]
492,places/ChIJc4Ldqd_ptlIRS2HUvNUsBog,Fritz's Resort Campground,ChIJc4Ldqd_ptlIRS2HUvNUsBog,(218) 568-8988,+1 218-568-8988,46.53411,-94.3071,http://fritzsresort.com/w/,https://maps.google.com/?cid=9801570935526154571&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,campground,false,true,false,false,false,false,false,false,true,false,"","",US,en,56468,MN,Nisswa,[26483 MN-371],MN,"26483 MN-371, Nisswa, MN 56468","26483 MN-371, Nisswa",true,false,false,false,false,false,false,[],[]
493,places/ChIJR4XfjFfLtlIRKnFC8p7_3S8,Cuyuna Cove,ChIJR4XfjFfLtlIRKnFC8p7_3S8,(218) 671-7319,+1 218-671-7319,46.48907,-93.95625,http://www.cuyunacove.com/,https://maps.google.com/?cid=3449193947770024234&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,resort_hotel,true,false,false,false,false,false,false,false,true,false,"","Collection of woodsy cabins with kitchenettes, plus fire pits, a sauna & bike trails.",US,en,56441,MN,Crosby,[22642 MN-6],MN,"22642 MN-6, Crosby, MN 56441","22642 MN-6, Crosby",true,false,false,false,false,false,false,"['Monday: 9:00 AM – 6:00 PM', 'Tuesday: 9:00 AM – 6:00 PM', 'Wednesday: 9:00 AM – 6:00 PM', 'Thursday: 9:00 AM – 6:00 PM', 'Friday: 9:00 AM – 6:00 PM', 'Saturday: 10:00 AM – 4:00 PM', 'Sunday: 10:00 AM – 4:00 PM']","['Monday: 9:00 AM – 6:00 PM', 'Tuesday: 9:00 AM – 6:00 PM', 'Wednesday: 9:00 AM – 6:00 PM', 'Thursday: 9:00 AM – 6:00 PM', 'Friday: 9:00 AM – 6:00 PM', 'Saturday: 10:00 AM – 4:00 PM', 'Sunday: 10:00 AM – 4:00 PM']"
494,places/ChIJWaOQ-GPAtlIR-u30e9DHoGE,Hidden Paradise Resort Campground,ChIJWaOQ-GPAtlIR-u30e9DHoGE,(218) 963-3180,+1 218-963-3180,46.451214,-94.2545,http://hiddenparadiseresort.com/,https://maps.google.com/?cid=7034842316199489018&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,resort_hotel,true,false,false,false,false,false,false,false,true,false,"","Casual lakeside resort offering woodsy cabins with kitchenettes, plus a private beach & fishing.",US,en,56401,MN,Brainerd,[20621 HIdden Paradise Dr],MN,"20621 HIdden Paradise Dr, Brainerd, MN 56401","20621 HIdden Paradise Dr, Brainerd",true,false,false,false,false,false,false,[],[]
495,places/ChIJn0KVexJtsVIRTX_qkctlcm8,Swamp Lake State Wildlife Management Area,ChIJn0KVexJtsVIRTX_qkctlcm8,(218) 429-3053,+1 218-429-3053,46.435986,-93.4536,"",https://maps.google.com/?cid=8030593010555846477&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,park,true,false,false,false,false,false,false,false,false,false,"","",US,en,56431,MN,Aitkin,[],MN,"Aitkin, MN 56431",Aitkin,true,false,false,false,false,false,false,[],[]
496,places/ChIJ4WGkDnA1sVIRKBw8zbvHiyU,Cuyuna Lakes State Trail - Deerwood,ChIJ4WGkDnA1sVIRKBw8zbvHiyU,"","",46.476532,-93.89926,https://www.brooklynparkcityhall.com/2025/05/city-of-cuyuna-mn.html,https://maps.google.com/?cid=2705475610582195240&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,parking_lot,false,false,false,false,false,false,false,false,true,false,"","",US,en,56444,MN,Deerwood,[23771 Broadway],MN,"23771 Broadway, Deerwood, MN 56444","23771 Broadway, Deerwood",true,false,false,false,false,false,false,[],[]
497,places/ChIJdeSbCzQqsVIRyBCI5FTVLcE,Emily State Forest,ChIJdeSbCzQqsVIRyBCI5FTVLcE,"","",46.72357,-93.91442,http://www.dnr.state.mn.us/state_forests/sft00016/index.html,https://maps.google.com/?cid=13920016583860162760&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"",woods,false,false,false,false,false,false,false,false,false,false,"","","","","","","",[],"","Emily State Forest, Emily, MN 56447",Emily,true,false,false,false,false,false,false,[],[]
498,places/ChIJp0nlNuU7sVIRPY_TJVcN-Cs,Aitkin Campground (Aitkin County Parks),ChIJp0nlNuU7sVIRPY_TJVcN-Cs,(218) 927-7364,+1 218-927-7364,46.54137,-93.71208,https://www.co.aitkin.mn.us/departments/land/land-campground-aitkin.php,https://maps.google.com/?cid=3168297005803081533&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,park,true,true,false,false,false,false,false,false,true,false,"Quiet park with campsites featuring picnic tables and a dump station, plus a public restroom.","",US,en,56431,MN,Aitkin,[814 4th Ave NW],MN,"814 4th Ave NW, Aitkin, MN 56431","814 4th Ave NW, Aitkin",true,false,false,false,false,false,false,"['Monday: 6:00 AM – 9:00 PM', 'Tuesday: 6:00 AM – 9:00 PM', 'Wednesday: 6:00 AM – 9:00 PM', 'Thursday: 6:00 AM – 9:00 PM', 'Friday: 6:00 AM – 9:00 PM', 'Saturday: 6:00 AM – 9:00 PM', 'Sunday: 6:00 AM – 9:00 PM']","['Monday: 6:00 AM – 9:00 PM', 'Tuesday: 6:00 AM – 9:00 PM', 'Wednesday: 6:00 AM – 9:00 PM', 'Thursday: 6:00 AM – 9:00 PM', 'Friday: 6:00 AM – 9:00 PM', 'Saturday: 6:00 AM – 9:00 PM', 'Sunday: 6:00 AM – 9:00 PM']"
499,places/ChIJV0nLAr4csVIRwbwc9npb5w8,Berglund Park Campground,ChIJV0nLAr4csVIRwbwc9npb5w8,"","",46.709686,-93.48651,https://www.co.aitkin.mn.us/departments/Land/recreation/BerglundCamp.html,https://maps.google.com/?cid=1145985213862296769&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,campground,false,true,false,false,false,false,false,false,true,false,"","",US,en,56469,MN,Palisade,[510 Marconi St],MN,"510 Marconi St, Palisade, MN 56469","510 Marconi St, Palisade",true,false,false,false,false,false,false,[],[]
