CAMPING_UNIT_TYPE,CAMPING_UNIT_NAME,CAMPSITE_TYPE_NAME,CAMPING_UNIT_DESCRIP,CAMPGROUND_LOOP_NAME,CAMPGROUND_NAME,CAMPGROUND_TYPE_NAME,CONTAINING_MGMT_UNIT_NAME,LAM_PROGRAM_PROJECT_CODE,CONTAINING_MGMT_UNIT_TYPE_NAME,SHAPE_COLLECTION_METHOD,AMPS_30_FLAG,AMPS_50_FLAG,SITE_PAD_LENGTH_FT,SITE_PAD_WIDTH_FT,SITE_PAD_TYPE_NAME,PULL_THROUGH_BACK_IN_FLAG,LEFT_SLIDE_OUT_FLAG,RIGHT_SLIDE_OUT_FLAG,TENT_PAD_DIMENSIONS_FT_X_FT,TENT_PAD_TYPE_NAME,DISTANCE_TO_WATER_BODY,DISTANCE_TO_RESTROOM,DISTANCE_TO_SHOWER,DISTANCE_TO_DUMP_STATION,HIKE_IN_DISTANCE,PICNIC_TABLE_FLAG,ADA_ACCESSIBLE_FLAG,DIRECTIONS,FOOD_LOCKER_FLAG,WATER_FRONT_FLAG,PETS_ALLOWED_FLAG,CAPACITY_PEOPLE,CAPACITY_VEHICLES,FIRE_RING_FLAG,GRILL_TYPE_NAME,SEATING_TYPE_NAME,SHADE_TYPE_NAME,COUNTY_NAME,PAT_AREA_NAME,PAT_DISTRICT_NAME,DNR_REGION_NAME,DNR_REGION_CODE,MN_TOURISM_REGION_NAME,STABLE_PROD_GUID,Shape
Campsite,33,Walk-In,,,,,Cuyuna Country State Recreation Area,SRA00302,State Recreation Area,Heads-Up Digitizing,,,,,,B,,,30X30,,,370',370',,,t,,,,,t,6,2,t,On Fire Ring,,Partially,Crow Wing,2F,5,Northeast Region,2,Central,{E8D2C382-E3B4-4894-A6A3-33EA0A1F7158},POINT (425250.15249999985 5149208.1489)
Campsite,100E,Drive-In Electric,,,Vermilion Ridge Campground,Campground,Lake Vermilion-Soudan Underground Mine State Park,SPK00285,State Park,Global Positioning System,,t,46,12,Gravel,B,t,t,24x20,Grass/ Gravel,.75 miles,500',500',.2 miles,,t,,,f,,t,6,1,t,On Fire Ring,,No ,St. Louis,2B,3,Northeast Region,2,Northeast,{9922A1B3-E8FB-4BC3-B0B7-0E60441FE687},POINT (560612.1516000004 5299308.218699999)
Campsite,101E,Drive-In Electric,,,,,Lake Vermilion-Soudan Underground Mine State Park,SPK00285,State Park,Global Positioning System,,t,65,12,Gravel,B,t,t,23x20,Grass/ Gravel,.75 miles,500',500',.2 miles,,t,,,f,,t,6,1,t,On Fire Ring,,No ,St. Louis,2B,3,Northeast Region,2,Northeast,{26857A7B-EB41-4EEB-8C87-D2D7E33EF2FC},POINT (560631.7763 5299341.993000001)
Campsite,102E,Drive-In Electric,,,,,Lake Vermilion-Soudan Underground Mine State Park,SPK00285,State Park,Global Positioning System,,t,55,12,Gravel,B,t,t,20x20,Grass/ Gravel,.75 miles,500',500',.2 miles,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,St. Louis,2B,3,Northeast Region,2,Northeast,{359C9CA7-264C-4068-8DB7-1294958A4680},POINT (560651.1524999999 5299320.9658)
Campsite,104E,Drive-In Electric,,,,,Lake Vermilion-Soudan Underground Mine State Park,SPK00285,State Park,Global Positioning System,,t,55,12,Gravel,B,t,t,19x20,Grass/ Gravel,.75 miles,500',500',.2 miles,,t,,,f,,t,6,1,t,On Fire Ring,,No ,St. Louis,2B,3,Northeast Region,2,Northeast,{FC89108E-4BF9-4AE7-A5CD-1B5A339255AC},POINT (560684.3893999998 5299312.533299999)
Campsite,106E,Drive-In Electric,,,,,Lake Vermilion-Soudan Underground Mine State Park,SPK00285,State Park,Global Positioning System,,t,50,12,Gravel,B,t,t,22x20,Grass/ Gravel,.75 miles,500',500',.2 miles,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,St. Louis,2B,3,Northeast Region,2,Northeast,{9EBFC8A6-F1BD-4FD9-A5D5-3E9ADC35D6F2},POINT (560719.2681 5299325.9045)
Campsite,108E,Drive-In Electric,,,,,Lake Vermilion-Soudan Underground Mine State Park,SPK00285,State Park,Global Positioning System,,t,50,12,Gravel,B,t,t,21x20,Grass/ Gravel,.75 miles,500',500',.2 miles,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,St. Louis,2B,3,Northeast Region,2,Northeast,{20510C90-6723-45CA-92F2-42239A9098F8},POINT (560721.5729 5299362.943)
Campsite,110E,Drive-In Electric,,,,,Lake Vermilion-Soudan Underground Mine State Park,SPK00285,State Park,Global Positioning System,,t,50,12,Gravel,B,t,t,25x20,Grass/ Gravel,.75 miles,500',500',.2 miles,,t,,,f,,t,6,1,t,On Fire Ring,,No ,St. Louis,2B,3,Northeast Region,2,Northeast,{79C425A2-1783-4A2E-8A0E-AAE9001CE39F},POINT (560695.3109999998 5299384.119999999)
Campsite,Minnesota Watercraft Campsite,Canoe-In/Boat-In,,,,,Minnesota River State Water Trail,CBR00624,State Water Trail,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,Chippewa,,,,,Southern,{4E57F5FE-FA68-4D28-B02A-F05BA126F201},POINT (296348.1001000004 4968359.828600001)
Campsite,Pilot Mound Watercraft Campsite (DNR),Canoe-In/Boat-In,"Watercraft campsite, flood plain forest",,,,Root River State Water Trail,CBR00633,State Water Trail,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,Fillmore,,,,,Southern,{D8C0E48F-8D22-4DCC-9942-4F852BB8EBCB},POINT (573374.9609000003 4852204.1314)
Campsite,Cloquet River Campsite,Canoe-In/Boat-In,,,,,Cloquet River State Water Trail,CBR00606,State Water Trail,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,St. Louis,,,,,Northeast,{6B840ADD-126F-4AAF-9EBF-A78FD39A71ED},POINT (577329.1370999999 5224522.6800999995)
Campsite,Cloquet River Campsite,Canoe-In/Boat-In,,,,,Cloquet River State Water Trail,CBR00606,State Water Trail,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,St. Louis,,,,,Northeast,{2A67A9E0-84FC-491E-89E3-9F2C991DCC00},POINT (573878.7012 5218590.5186)
Campsite,Old Mule Watercraft Campsite,Canoe-In/Boat-In,,,,,Cloquet River State Water Trail,CBR00606,State Water Trail,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,St. Louis,,,,,Northeast,{042D7205-2AEB-4F3B-8904-087967653EA0},POINT (549055.7128999997 5202465.298699999)
Campsite,Lake Walk North,Canoe-In/Boat-In,Rest area and primitive campsite. No facilities.,,,,Lake Superior State Water Trail,CBR00654,State Water Trail,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast,{8BDAF049-1578-4D63-AEEC-6353B1AFE0DA},POINT (716981.6344999997 5297983.8544)
Campsite,Boulder Lake Campsites,Canoe-In/Boat-In,,,,,Cloquet River State Water Trail,CBR00606,State Water Trail,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,St. Louis,,,,,Northeast,{0422C93A-3749-46D0-B695-82B3DA78D2A6},POINT (560113.3088999996 5212336.0655000005)
Campsite,Island Lake Campsites,Canoe-In/Boat-In,,,,,Cloquet River State Water Trail,CBR00606,State Water Trail,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,St. Louis,,,,,Northeast,{3442C6A9-11DF-4CA1-AD2D-AB59F806DDDC},POINT (561313.0608000001 5205638.142100001)
Campsite,Lagoon Park,Canoe-In/Boat-In,"City of Montevideo campsite, water available.",,,,Chippewa River State Water Trail,CBR00652,State Water Trail,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,Chippewa,,,,,Southern,{0C51606F-6D10-4553-B65B-0CB179F66E4D},POINT (284892.5362 4981523.3364)
Campsite,West Point Watercraft Campsite,Canoe-In/Boat-In,,,,,Rum River State Water Trail,CBR00636,State Water Trail,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,Isanti,,,,,Metro,{BFD27D45-BED7-4E9F-810A-5BC7591FECBC},POINT (468998.5406999998 5044294.0023)
Campsite,Spud Oak Watercraft Campsite,Canoe-In/Boat-In,Primitive watercraft campsite. No camping fee.,,,,Crow Wing River State Water Trail,CBR00612,State Water Trail,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,Cass,,,,,Central,{EB52D6C0-E7B4-48F1-B718-626F003E4976},POINT (369815.36649999954 5134401.050799999)
Campsite,Lake Placid Reservoir Watercraft Campsite,Canoe-In/Boat-In,"Primitive watercraft campsite, administered by Minnesota Power.",,,,Crow Wing River State Water Trail,CBR00612,State Water Trail,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,Cass,,,,,Central,{1AB1D098-AA94-46C2-9A4F-36E45C68F9D1},POINT (381515.1777999997 5129102.331700001)
Campsite,Pat's Grove County Park Campsite,Canoe-In/Boat-In,"Not directly on the Des Moines River, located upstream on the Heron Lake outlet.",,,,Des Moines River State Water Trail,CBR00615,State Water Trail,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,Cottonwood,,,,,Southern,{E19D5F6E-5FD6-4E5E-936E-D0CB6DD36AB7},POINT (315726.06599999964 4860760.682399999)
Campsite,Primitive Watercraft Campsite,Canoe-In/Boat-In,,,,,St. Croix River State Water Trail,CBR00639,State Water Trail,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Metro,{3FE8384C-5791-47C7-900E-BD0DC91540D2},POINT (518187.5184000004 5045921.6515)
Campsite,"Renville County Park #4 Campsite",Canoe-In/Boat-In,Canoe access and campsite.,,,,Minnesota River State Water Trail,CBR00624,State Water Trail,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,Renville,,,,,Southern,{3009D6A5-C801-40A5-AB31-FBD072EC37A2},POINT (357422.09109999985 4924548.450999999)
Campsite,Beaverhouse Watercraft Campsite,Canoe-In/Boat-In,,,,,Cloquet River State Water Trail,CBR00606,State Water Trail,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,St. Louis,,,,,Northeast,{7F1C26AB-48A3-4816-8BEE-A726F7B09437},POINT (556121.4192000004 5202812.5515)
Campsite,Boulder Lake Campsites,Canoe-In/Boat-In,,,,,Cloquet River State Water Trail,CBR00606,State Water Trail,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,St. Louis,,,,,Northeast,{C271729F-3051-4250-8E3A-A373D9A2D8E7},POINT (560792.2663000003 5213473.171499999)
Campsite,Boulder Lake Campsites,Canoe-In/Boat-In,,,,,Cloquet River State Water Trail,CBR00606,State Water Trail,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,St. Louis,,,,,Northeast,{B1DD9804-C8FD-481F-AEFD-B83775F1CDD8},POINT (560512.4177999999 5213373.9846)
Campsite,Island Lake Campsites,Canoe-In/Boat-In,,,,,Cloquet River State Water Trail,CBR00606,State Water Trail,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,St. Louis,,,,,Northeast,{537822F0-C69A-4DD3-87CB-A767257A2999},POINT (561714.4097999996 5206345.861300001)
Campsite,North Fork Crow Watercraft Campsite,Canoe-In/Boat-In,,,,,Crow River North Fork State Water Trail,CBR00628,State Water Trail,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,Meeker,,,,,,{9AC3F382-737B-481D-A938-048D25EFFE78},POINT (370836.99340000004 5014374.2404)
Campsite,Last Creek Watercraft Campsite,Canoe-In/Boat-In,Campsite on hill overlooking the lake and creek. Small beach at creek. Beach may be washed out making landing difficult. No facilities at this time.,,,,Lake Superior State Water Trail,CBR00654,State Water Trail,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,Cook,,,,,Northeast,{5B8B556D-FC0B-47C2-86E8-E64A89D67DAE},POINT (653476.0768999998 5263007.6709)
Campsite,Dayton Watercraft Campsite,Canoe-In/Boat-In,,,,,Rum River State Water Trail,CBR00636,State Water Trail,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,Isanti,,,,,Metro,{082F7E2D-BDAF-4076-AA6E-419A3B1D6504},POINT (475871.91050000023 5048919.160800001)
Campsite,Cook Watercraft Campsite,Canoe-In/Boat-In,,,,,Rum River State Water Trail,CBR00636,State Water Trail,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,Isanti,,,,,Metro,{062DB3D3-756D-413F-A4BA-D48324200E5E},POINT (461513.5357999997 5043505.607000001)
Campsite,Baxter Watercraft Campsite,Canoe-In/Boat-In,"No fee, DNR administered.",,,,Mississippi River State Water Trail,CBR00627,State Water Trail,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,Crow Wing,,,,,Metro,{30FAD98D-C6CB-4AF0-AF88-44C79D22154B},POINT (400908.91839999985 5129378.1534)
Campsite,Crazy Bay Backpack/Kayak Campsite,Canoe-In/Boat-In,"Shared-use by paddlers and hikers. Reservations recommended. Split Rock Lighthouse State Park backpack/kayak site #3.",,,,Lake Superior State Water Trail,CBR00654,State Water Trail,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,Lake,,,,,Northeast,{E3FE045B-9C06-4534-AF90-A94BC79C90AF},POINT (621289.5373999998 5227081.807399999)
Campsite,Island Point Campsite,Cart-In,"Accessible by river only. Located on a steep, high bank that provides a view upstream of the river. Expect a short section of Class I rapids when water level is average or low .75 miles downstream.",,,,Mississippi River State Water Trail,CBR00627,State Water Trail,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,Beltrami,,,,,Metro,{6237D8E8-286E-4D90-9B34-3EBD75FFB391},POINT (370968.9042999996 5258420.6797)
Campsite,Meadow Gem Watercraft Campsite,Canoe-In/Boat-In,Native prairie restoration project.,,,,Rum River State Water Trail,CBR00636,State Water Trail,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,Mille Lacs,,,,,Metro,{23188D07-267D-4E89-AAD1-9F56DBCEEABA},POINT (452241.81159999967 5063382.6106)
Campsite,Montissippi County Park Watercraft Campsite,Canoe-In/Boat-In,"Primitive campsite, no fee.
Cooperative project between DNR and Wright County Parks",,,,Mississippi River State Water Trail,CBR00627,State Water Trail,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,Wright,,,,,Metro,{B444EAB0-440E-422A-B434-52479451773B},POINT (435831.3958999999 5019137.814300001)
Campsite,Primitive Watercraft Campsite,Canoe-In/Boat-In,,,,,St. Croix River State Water Trail,CBR00639,State Water Trail,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Metro,{082E2E0C-6AB3-4D19-BF15-06BE4D248BDA},POINT (524656.2745000003 5035513.7579)
Campsite,Primitive Watercraft Campsite,Canoe-In/Boat-In,,,,,St. Croix River State Water Trail,CBR00639,State Water Trail,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,Chisago,,,,,Metro,{F3944157-CAAB-406A-89FC-673C60233D5D},POINT (520640.9110000003 5016700.081599999)
Campsite,Group Watercraft Campsite,Canoe-In/Boat-In,,,,,St. Croix River State Water Trail,CBR00639,State Water Trail,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,Washington,,,,,Metro,{56B375D4-0301-49EA-BCB0-F11B731C9224},POINT (518714.8147 5013176.970000001)
Campsite,Primitive Watercraft Campsite,Canoe-In/Boat-In,,,,,St. Croix River State Water Trail,CBR00639,State Water Trail,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Metro,{4778E287-E8C9-433D-A62F-CD0173864A35},POINT (519998.4151999997 4997180.5868999995)
Campsite,Primitive Watercraft Campsite,Canoe-In/Boat-In,,,,,St. Croix River State Water Trail,CBR00639,State Water Trail,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Metro,{5B8A3D66-DCCE-4D57-BBDF-96C06AC99C8C},POINT (524080.75820000004 5036287.338400001)
Campsite,Albright's Mill County Park,Canoe-In/Boat-In,"Campsite, canoe access, and drinking water. Wright County campsite, camping permit required. Call the county parks dept. at 763-682-7693.",,,,Crow River North Fork State Water Trail,CBR00628,State Water Trail,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,Wright,,,,,,{C05217CB-BE11-4767-851E-36F793803868},POINT (412724.5652999999 4997629.7391)
Campsite,Huntersville Forest Watercraft Campsite,Canoe-In/Boat-In,"Primitive campsite, water available, carry-in access.",,,,Crow Wing River State Water Trail,CBR00612,State Water Trail,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,Wadena,,,,,Central,{C40402C1-2F42-4230-8C2B-1A7F227245AB},POINT (352803.3337000003 5177802.5649)
Campsite,Primitive Watercraft Campsite,Canoe-In/Boat-In,"St. Croix State Park, watercraft campsite. First-come, first-served.",,,,St. Croix River State Water Trail,CBR00639,State Water Trail,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,Pine,,,,,Metro,{AFB41F28-A6F8-4B1D-BCA9-533526F43165},POINT (523324.2940999996 5083358.669299999)
Campsite,Hassman Campsite,Canoe-In/Boat-In,Accessible by river only.,,,,Mississippi River State Water Trail,CBR00627,State Water Trail,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,Aitkin,,,,,Metro,{CF78B754-07D0-4CCA-8EF7-45CDA7CC085F},POINT (451149.0022 5161151.9835)
Campsite,Libby Township Campsite,Canoe-In/Boat-In,"Accessible by river only. Located deep in lowland hardwood forest, this is home to a variety of birds, especially songbirds and cavity dwellers such as owls and wood ducks.",,,,Mississippi River State Water Trail,CBR00627,State Water Trail,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,Aitkin,,,,,Metro,{D9F5DE21-819C-4041-A95B-6131A5039E28},POINT (473047.5800000001 5185415.7633)
Campsite,Leaning Willow Campsite,Canoe-In/Boat-In,Watercraft campsite,,,,Mississippi River State Water Trail,CBR00627,State Water Trail,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,Itasca,,,,,Metro,{06B35402-32C4-4E85-B1C3-0AAACDC8AAB0},POINT (441605.89800000004 5229621.0876)
Campsite,Bear Creek- St. Croix State Park,Canoe-In/Boat-In,"St. Croix State Park, watercraft campsite. First-come, first-served.",,,,St. Croix River State Water Trail,CBR00639,State Water Trail,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,Pine,,,,,Metro,{0203BFEC-07D0-4C02-A6F1-CD71F84C2943},POINT (525766.0067999996 5085091.8342)
Campsite,112E,Drive-In Electric,,,,,Lake Vermilion-Soudan Underground Mine State Park,SPK00285,State Park,Global Positioning System,,t,50,12,Gravel,B,t,t,17x17,Grass/ Gravel,.75 miles,500',500',.2 miles,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,St. Louis,2B,3,Northeast Region,2,Northeast,{86FAB390-C8B7-4980-A12B-0904CF6D8869},POINT (560663.9592000004 5299355.5578000005)
Campsite,200E,Drive-In Electric,,,,,Lake Vermilion-Soudan Underground Mine State Park,SPK00285,State Park,Global Positioning System,,t,45,12,Gravel,B,t,t,20x25,Grass/ Gravel,.7 miles,250',250',.2 miles,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,St. Louis,2B,3,Northeast Region,2,Northeast,{8F60549B-D5C6-48E9-AA7C-5DEED0A7D24A},POINT (560579.6842999998 5299350.339299999)
Campsite,202E,Drive-In Electric,,,,,Lake Vermilion-Soudan Underground Mine State Park,SPK00285,State Park,Global Positioning System,,t,60,12,Gravel,B,t,t,20x24,Grass/ Gravel,.7 miles,250',250',.2 miles,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,St. Louis,2B,3,Northeast Region,2,Northeast,{D9A7B559-C573-4964-B144-2FFDFBFC90F9},POINT (560584.0750000002 5299374.0611000005)
Campsite,204E,Drive-In Electric,,,,,Lake Vermilion-Soudan Underground Mine State Park,SPK00285,State Park,Global Positioning System,,t,70,12,Gravel,B,t,t,22x20,Grass/ Gravel,.7 miles,250',250',.2 miles,,t,,,f,,t,6,1,t,On Fire Ring,,No ,St. Louis,2B,3,Northeast Region,2,Northeast,{82816CB7-231D-488D-B5B4-6203FA07A638},POINT (560555.8581999997 5299403.3324)
Campsite,206E,Drive-In Electric,,,,,Lake Vermilion-Soudan Underground Mine State Park,SPK00285,State Park,Global Positioning System,,t,55,12,Gravel,B,t,t,19x20,Grass/ Gravel,.7 miles,250',250',.2 miles,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,St. Louis,2B,3,Northeast Region,2,Northeast,{3E910C06-0A57-4357-ADC7-0CCFAD530DD4},POINT (560508.4512999998 5299371.6019)
Campsite,208E,Drive-In Electric,,,,,Lake Vermilion-Soudan Underground Mine State Park,SPK00285,State Park,Global Positioning System,,t,60,12,Gravel,B,t,t,17x20,Grass/ Gravel,.7 miles,250',250',.2 miles,,t,,,f,,t,6,1,t,On Fire Ring,,Fully,St. Louis,2B,3,Northeast Region,2,Northeast,{7ED6343F-4D94-4284-915A-5361AD09E9B7},POINT (560509.0846999995 5299346.8212)
Campsite,301E,Drive-In Electric,,,,,Lake Vermilion-Soudan Underground Mine State Park,SPK00285,State Park,Global Positioning System,,t,48,12,Gravel,B,t,t,16x22,Grass/ Gravel,.5 miles,100',100',.25 miles,,t,t,,f,,t,6,1,t,On Fire Ring,,No ,St. Louis,2B,3,Northeast Region,2,Northeast,{7EF59797-F549-4C7C-9D84-9AC6AD2C8BF8},POINT (560452.642 5299248.860099999)
Campsite,302E,Drive-In Electric,,,,,Lake Vermilion-Soudan Underground Mine State Park,SPK00285,State Park,Global Positioning System,,t,60,12,Gravel,B,t,t,20x18,Grass/ Gravel,.5 miles,150',150',.25 miles,,t,t,,f,,t,6,1,t,On Fire Ring,,Partially,St. Louis,2B,3,Northeast Region,2,Northeast,{B0093D2E-452A-4B28-877C-372CEC830607},POINT (560421.5215999996 5299298.2206)
Campsite,303E,Drive-In Electric,,,,,Lake Vermilion-Soudan Underground Mine State Park,SPK00285,State Park,Global Positioning System,,t,55,12,Gravel,B,t,t,12x22,Grass/ Gravel,.5 miles,200',200',.25 miles,,t,t,,f,,t,6,1,t,On Fire Ring,,No ,St. Louis,2B,3,Northeast Region,2,Northeast,{2C4921A5-2487-44BB-839D-2114BF0FF00D},POINT (560427.3300000001 5299272.271299999)
Campsite,305E,Drive-In Electric,,,,,Lake Vermilion-Soudan Underground Mine State Park,SPK00285,State Park,Global Positioning System,,t,70,12,Gravel,B,t,t,19x24,Grass/ Gravel,.5 miles,250',250',.25 miles,,t,,,f,,t,6,1,t,On Fire Ring,,No ,St. Louis,2B,3,Northeast Region,2,Northeast,{44AD6D19-087F-404E-8791-D07D9DF4FFBC},POINT (560384.716 5299275.8276)
Campsite,306E,Drive-In Electric,,,,,Lake Vermilion-Soudan Underground Mine State Park,SPK00285,State Park,Global Positioning System,,t,60,12,Gravel,P,t,t,20x34,Grass/ Gravel,.5 miles,300',300',.25 miles,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,St. Louis,2B,3,Northeast Region,2,Northeast,{34091EFF-28E9-4600-80BA-D8401BC1D5EF},POINT (560386.0938999997 5299301.5186)
Campsite,307E,Drive-In Electric,,,,,Lake Vermilion-Soudan Underground Mine State Park,SPK00285,State Park,Global Positioning System,,t,55,12,Gravel,B,t,t,22x22,Grass/ Gravel,.5 miles,300',300',.3 miles,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,St. Louis,2B,3,Northeast Region,2,Northeast,{1C8886A7-3652-4AAE-BD42-FF2129388672},POINT (560355.2510000002 5299263.4101)
Campsite,308E,Drive-In Electric,,,,,Lake Vermilion-Soudan Underground Mine State Park,SPK00285,State Park,Global Positioning System,,t,60,12,Gravel,P,t,t,35x18,Grass/ Gravel,.5 miles,300',300',.25 miles,,t,,,f,,t,6,1,t,On Fire Ring,,No ,St. Louis,2B,3,Northeast Region,2,Northeast,{B97645A0-7FA1-429C-862E-27DF9CAEC39D},POINT (560340.4966000002 5299289.816)
Campsite,309E,Drive-In Electric,,,,,Lake Vermilion-Soudan Underground Mine State Park,SPK00285,State Park,Global Positioning System,,t,60,12,Gravel,B,t,t,18x21,Grass/ Gravel,.5 miles,350',350',.3 miles,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,St. Louis,2B,3,Northeast Region,2,Northeast,{AB23EA72-1FCD-499B-9A51-93C988CC44AE},POINT (560322.8119000001 5299270.735400001)
Campsite,310E,Drive-In Electric,,,,,Lake Vermilion-Soudan Underground Mine State Park,SPK00285,State Park,Global Positioning System,,t,50,12,Gravel,B,t,t,15x32,Grass/ Gravel,.5 miles,350',350',.3 miles,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,St. Louis,2B,3,Northeast Region,2,Northeast,{6A63E683-A956-4BB6-90CE-296269DF4EC9},POINT (560312.0148 5299287.184599999)
Campsite,312E,Drive-In Electric,,,,,Lake Vermilion-Soudan Underground Mine State Park,SPK00285,State Park,Global Positioning System,,t,60,12,Gravel,P,t,t,22x26,Grass/ Gravel,.5 miles,400',400',.3 miles,,t,,,f,,t,6,1,t,On Fire Ring,,No ,St. Louis,2B,3,Northeast Region,2,Northeast,{D53073AC-B7D8-4875-A8CE-BED117B7082D},POINT (560258.5784 5299259.3949)
Campsite,314E,Drive-In Electric,,,,,Lake Vermilion-Soudan Underground Mine State Park,SPK00285,State Park,Global Positioning System,,t,50,12,Gravel,B,t,t,16x24,Grass/ Gravel,.5 miles,400',400',.3 miles,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,St. Louis,2B,3,Northeast Region,2,Northeast,{DBC5C2FD-CAC2-4C46-A710-0B53D9E47F37},POINT (560211.8644000003 5299239.900900001)
Campsite,316E,Drive-In Electric,,,,,Lake Vermilion-Soudan Underground Mine State Park,SPK00285,State Park,Global Positioning System,,t,1,50,Gravel,B,t,t,16x24,Grass/ Gravel,.5 miles,450',450',.3 miles,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,St. Louis,2B,3,Northeast Region,2,Northeast,{238AA9C1-3523-4E85-A9D4-6261760BE0C6},POINT (560173.9334000004 5299230.026799999)
Campsite,400E,Drive-In Electric,,,,,Lake Vermilion-Soudan Underground Mine State Park,SPK00285,State Park,Global Positioning System,,t,48,12,Gravel,B,t,t,16x20,Grass/ Gravel,.5 miles,350',350',.3 miles,,t,,,f,,t,6,1,t,On Fire Ring,,Fully,St. Louis,2B,3,Northeast Region,2,Northeast,{0A8A78F4-6B21-4E67-8E17-714360A37F4D},POINT (560240.4862000002 5299214.7447999995)
Campsite,402E,Drive-In Electric,,,,,Lake Vermilion-Soudan Underground Mine State Park,SPK00285,State Park,Global Positioning System,,t,45,12,Gravel,B,t,t,16x27,Grass/ Gravel,.5 miles,350',350',.3 miles,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,St. Louis,2B,3,Northeast Region,2,Northeast,{AE96EBC8-3EE4-4A5D-B459-2391B36CCE05},POINT (560285.7182999998 5299175.4232)
Campsite,404E,Drive-In Electric,,,,,Lake Vermilion-Soudan Underground Mine State Park,SPK00285,State Park,Global Positioning System,,t,50,12,Gravel,B,t,t,16x21,Grass/ Gravel,.5 miles,400',400',.3 miles,,t,,,f,,t,6,1,t,On Fire Ring,,Fully,St. Louis,2B,3,Northeast Region,2,Northeast,{8FEFA3FF-A18D-4710-8881-05A4BF18FD2B},POINT (560318.3936000001 5299176.5671999995)
Campsite,406E,Drive-In Electric,,,,,Lake Vermilion-Soudan Underground Mine State Park,SPK00285,State Park,Global Positioning System,,t,50,12,Gravel,B,t,t,17x20,Grass/ Gravel,.5 miles,400',400',.3 miles,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,St. Louis,2B,3,Northeast Region,2,Northeast,{4BC8BDE1-A76E-4BC3-B733-58681B9E76F2},POINT (560343.6638000002 5299194.2568)
